utc_dt_naive,ut_p_kw,ut_pos_ltea_kwh,ut_neg_ltea_kwh,ba_p_kw,ba_pos_ltea_kwh,ba_neg_ltea_kwh,pv_p_kw,pv_pos_ltea_kwh,pv_neg_ltea_kwh
2021-01-10 23:26:42,430.5,2383636.524631843,34176.5986932942,-235.23000000000002,136146.51917386314,189802.74791699005,22.703,658978.7787948295,3.5
2021-01-10 23:26:44,429.3,2383636.761983329,34176.5986932942,-235.53,136146.51917386314,189802.87789983797,22.699,658978.7913282801,3.5
2021-01-10 23:26:45,429.5,2383636.912888387,34176.5986932942,-235.59,136146.51917386314,189802.96068685307,22.7,658978.7993067461,3.5
2021-01-10 23:26:48,429.20000000000005,2383637.240581795,34176.5986932942,-235.58,136146.51917386314,189803.14044945143,22.701,658978.8166295359,3.5
2021-01-10 23:26:50,428.40000000000003,2383637.4785815394,34176.5986932942,-235.96,136146.51917386314,189803.27152524996,22.705000000000002,658978.8292446784,3.5
2021-01-10 23:26:52,429.70000000000005,2383637.680849598,34176.5986932942,-236.74,136146.51917386314,189803.38290158738,22.702,658978.8399330998,3.5
2021-01-10 23:26:54,429.90000000000003,2383637.939288747,34176.5986932942,-236.77,136146.51917386314,189803.5253056883,22.694,658978.8535853113,3.5
2021-01-10 23:26:56,429.3,2383638.1656266795,34176.5986932942,-236.88,136146.51917386314,189803.6500532873,22.691,658978.8655384119,3.5
2021-01-10 23:26:58,430.90000000000003,2383638.4123939127,34176.5986932942,-236.82,136146.51917386314,189803.78569663563,22.698,658978.8785371324,3.5
2021-01-10 23:27:00,428.8,2383638.67229529,34176.5986932942,-236.69,136146.51917386314,189803.92920011896,22.709,658978.8923020022,3.5
2021-01-10 23:27:02,426.8,2383638.882101522,34176.5986932942,-236.88,136146.51917386314,189804.04536730362,22.703,658978.9034387603,3.5
2021-01-10 23:27:04,427.1,2383639.085850632,34176.5986932942,-236.95000000000002,136146.51917386314,189804.15843794393,22.697,658978.9142718851,3.5
2021-01-10 23:27:06,427.6,2383639.369537323,34176.5986932942,-237.36,136146.51917386314,189804.31587316748,22.685,658978.9293333224,3.5
2021-01-10 23:27:08,429.0,2383639.6224631243,34176.5986932942,-237.43,136146.51917386314,189804.4560489964,22.714000000000002,658978.9427388601,3.5
2021-01-10 23:27:10,428.6,2383639.8605679614,34176.5986932942,-237.6,136146.51917386314,189804.5880403297,22.704,658978.9553534316,3.5
2021-01-10 23:27:12,425.6,2383640.097061099,34176.5986932942,-237.63,136146.51917386314,189804.72007205928,22.687,658978.9679599688,3.5
2021-01-10 23:27:14,426.6,2383640.3338035806,34176.5986932942,-237.99,136146.51917386314,189804.85227879733,22.67,658978.9805575631,3.5
2021-01-10 23:27:16,426.3,2383640.5430633784,34176.5986932942,-238.24,136146.51917386314,189804.9691259807,22.693,658978.9916888556,3.5
2021-01-10 23:27:18,426.40000000000003,2383640.8076087395,34176.5986932942,-238.32,136146.51917386314,189805.1169838018,22.709,658979.0057764727,3.5
2021-01-10 23:27:20,426.3,2383641.0444605174,34176.5986932942,-238.37,136146.51917386314,189805.24941170047,22.687,658979.0183824694,3.5
2021-01-10 23:27:22,425.90000000000003,2383641.2402862688,34176.5986932942,-238.59,136146.51917386314,189805.35905829526,22.679000000000002,658979.0288060803,3.5
2021-01-10 23:27:24,425.3,2383641.4543667147,34176.5986932942,-238.63,136146.51917386314,189805.47903521644,22.677,658979.0402089005,3.5
2021-01-10 23:27:26,425.3,2383641.7146758265,34176.5986932942,-238.61,136146.51917386314,189805.62508638462,22.693,658979.0540978112,3.5
2021-01-10 23:27:27,426.3,2383641.9119983446,34176.5986932942,-238.51,136146.51917386314,189805.73552394856,22.694,658979.0646023093,3.5
2021-01-10 23:27:30,426.70000000000005,2383642.227935582,34176.5986932942,-238.35,136146.51917386314,189805.9120032127,22.663,658979.0813909502,3.5
2021-01-10 23:27:32,424.90000000000003,2383642.4446649165,34176.5986932942,-237.81,136146.51917386314,189806.03320817172,22.664,658979.0929385565,3.5
2021-01-10 23:27:34,424.1,2383642.6589415213,34176.5986932942,-237.5,136146.51917386314,189806.1532043085,22.679000000000002,658979.1043922066,3.5
2021-01-10 23:27:36,423.1,2383642.8964973157,34176.5986932942,-237.19,136146.51917386314,189806.28627908722,22.689,658979.1171071182,3.5
2021-01-10 23:27:38,422.40000000000003,2383643.1698788796,34176.5986932942,-237.07,136146.51917386314,189806.43971378627,22.673000000000002,658979.131784808,3.5
2021-01-10 23:27:40,423.0,2383643.390813533,34176.5986932942,-236.57,136146.51917386314,189806.56332644823,22.661,658979.1436242019,3.5
2021-01-10 23:27:42,422.70000000000005,2383643.6285177446,34176.5986932942,-236.28,136146.51917386314,189806.69628271682,22.646,658979.1563671395,3.5
2021-01-10 23:27:44,421.6,2383643.827551115,34176.5986932942,-236.08,136146.51917386314,189806.80760691085,22.638,658979.167036323,3.5
2021-01-10 23:27:46,422.5,2383644.0744846077,34176.5986932942,-235.98000000000002,136146.51917386314,189806.9457718549,22.679000000000002,658979.1803052411,3.5
2021-01-10 23:27:48,421.5,2383644.342648601,34176.5986932942,-235.99,136146.51917386314,189807.09587782875,22.658,658979.1947209999,3.5
2021-01-10 23:27:50,,,,-236.07,136146.51917386314,189807.227025927,22.661,658979.2073096462,3.5
2021-01-10 23:27:52,421.5,2383644.771062715,34176.5986932942,-236.1,136146.51917386314,189807.33577361066,22.675,658979.21775408,3.5
2021-01-10 23:27:54,421.20000000000005,2383645.010292944,34176.5986932942,-236.11,136146.51917386314,189807.46989383278,22.679000000000002,658979.2306360177,3.5
2021-01-10 23:27:56,421.40000000000003,2383645.240027933,34176.5986932942,-236.15,136146.51917386314,189807.59870210392,22.683,658979.2430059182,3.5
2021-01-10 23:27:58,423.70000000000005,2383645.4937510346,34176.5986932942,-236.20000000000002,136146.51917386314,189807.7401276234,22.687,658979.2565915891,3.5
2021-01-10 23:28:00,421.8,2383645.7335859295,34176.5986932942,-236.15,136146.51917386314,189807.87433159296,22.66,658979.2694704896,3.5
2021-01-10 23:28:02,422.3,2383645.935175787,34176.5986932942,-236.1,136146.51917386314,189807.98722315545,22.686,658979.2803122705,3.5
2021-01-10 23:28:03,422.6,2383646.1467140596,34176.5986932942,-236.07,136146.51917386314,189808.10546874162,22.688,658979.2916753776,3.5
2021-01-10 23:28:06,422.70000000000005,2383646.419298756,34176.5986932942,-236.15,136146.51917386314,189808.25764335046,22.683,658979.3062978694,3.5
2021-01-10 23:28:08,423.3,2383646.6878452427,34176.5986932942,-236.14000000000001,136146.51917386314,189808.40765658036,22.675,658979.3207014602,3.5
2021-01-10 23:28:10,,,,-236.09,136146.51917386314,189808.53909828214,22.676000000000002,658979.3333259745,3.5
2021-01-10 23:28:12,432.6,2383647.1632040353,34176.5986932942,-235.98000000000002,136146.51917386314,189808.6699152516,22.67,658979.3458946913,3.5
2021-01-10 23:28:14,433.1,2383647.400494196,34176.5986932942,-217.81,136146.51917386314,189808.79098559546,22.67,658979.3583177112,3.5
2021-01-10 23:28:15,375.90000000000003,2383647.553217742,34176.5986932942,-188.88,136146.51917386314,189808.86777864222,22.67,658979.3665439254,3.5
2021-01-10 23:28:18,367.20000000000005,2383647.830360772,34176.5986932942,-188.84,136146.51917386314,189809.01050460018,22.679000000000002,658979.3836844019,3.5
2021-01-10 23:28:20,368.3,2383648.0354044517,34176.5986932942,-188.83,136146.51917386314,189809.11524313234,22.671,658979.3962590348,3.5
2021-01-10 23:28:22,368.1,2383648.229939078,34176.5986932942,-188.78,136146.51917386314,189809.21496968,22.68,658979.4082383921,3.5
2021-01-10 23:28:23,368.0,2383648.3808339587,34176.5986932942,-188.84,136146.51917386314,189809.29236785934,22.686,658979.4175387123,3.5
2021-01-10 23:28:26,372.8,2383648.636805807,34176.5986932942,-188.9,136146.51917386314,189809.42272381004,22.673000000000002,658979.433186641,3.5
2021-01-10 23:28:27,374.20000000000005,2383648.7903113086,34176.5986932942,-188.82,136146.51917386314,189809.5002415038,22.665,658979.442484374,3.5
2021-01-10 23:28:30,369.40000000000003,2383649.0637864037,34176.5986932942,-188.85,136146.51917386314,189809.6400175123,22.669,658979.4592654981,3.5
2021-01-10 23:28:32,384.70000000000005,2383649.236602188,34176.5986932942,-188.87,136146.51917386314,189809.72688547018,22.682000000000002,658979.4696966591,3.5
2021-01-10 23:28:33,385.8,2383649.406675467,34176.5986932942,-188.82,136146.51917386314,189809.81014220114,22.674,658979.4796920985,3.5
2021-01-10 23:28:35,385.20000000000005,2383649.626060128,34176.5986932942,-188.94,136146.51917386314,189809.91754784988,22.67,658979.4925862089,3.5
2021-01-10 23:28:38,386.6,2383649.9170898865,34176.5986932942,-188.92000000000002,136146.51917386314,189810.05974732304,22.669,658979.5096467694,3.5
2021-01-10 23:28:40,386.8,2383650.132064064,34176.5986932942,-188.89000000000001,136146.51917386314,189810.16468790596,22.665,658979.5222369025,3.5
2021-01-10 23:28:42,388.90000000000003,2383650.34774822,34176.5986932942,-188.94,136146.51917386314,189810.26965466895,22.672,658979.5348307575,3.5
2021-01-10 23:28:44,388.0,2383650.563407972,34176.5986932942,-188.93,136146.51917386314,189810.37461756778,22.662,658979.547422018,3.5
2021-01-10 23:28:46,388.6,2383650.7778926976,34176.5986932942,-188.91,136146.51917386314,189810.47894279825,22.637,658979.5599250977,3.5
2021-01-10 23:28:48,389.5,2383650.9952935264,34176.5986932942,-189.0,136146.51917386314,189810.5845454546,22.638,658979.5725741691,3.5
2021-01-10 23:28:50,,,,-188.93,136146.51917386314,189810.6895055636,22.661,658979.5851620344,3.5
2021-01-10 23:28:52,389.20000000000005,2383651.3825823646,34176.5986932942,-188.9,136146.51917386314,189810.77246836157,22.645,658979.5951107526,3.5
2021-01-10 23:28:54,389.70000000000005,2383651.642282381,34176.5986932942,-188.9,136146.51917386314,189810.89839166088,22.622,658979.6101959903,3.5
2021-01-10 23:28:55,390.1,2383651.783781788,34176.5986932942,-188.93,136146.51917386314,189810.96696777135,22.618000000000002,658979.6184066897,3.5
2021-01-10 23:28:58,392.20000000000005,2383652.0792580824,34176.5986932942,-188.89000000000001,136146.51917386314,189811.10927503603,22.629,658979.6354545928,3.5
2021-01-10 23:29:00,390.6,2383652.296235458,34176.5986932942,-188.91,136146.51917386314,189811.21422483784,22.608,658979.6480170012,3.5
2021-01-10 23:29:02,389.8,2383652.4924197565,34176.5986932942,-188.91,136146.51917386314,189811.30930975213,22.598,658979.6593936832,3.5
2021-01-10 23:29:04,389.6,2383652.6664667777,34176.5986932942,-188.93,136146.51917386314,189811.39367238703,22.597,658979.6694846676,3.5
2021-01-10 23:29:06,389.90000000000003,2383652.9254428395,34176.5986932942,-188.9,136146.51917386314,189811.51882943104,22.585,658979.6844473864,3.5
2021-01-10 23:29:08,389.5,2383653.1631125463,34176.5986932942,-188.97,136146.51917386314,189811.63405035873,22.588,658979.6982230792,3.5
2021-01-10 23:29:10,389.5,2383653.379501444,34176.5986932942,-188.97,136146.51917386314,189811.73903351524,22.583000000000002,658979.710769619,3.5
2021-01-10 23:29:12,390.0,2383653.596216135,34176.5986932942,-188.93,136146.51917386314,189811.84399731192,22.572,658979.7233105933,3.5
2021-01-10 23:29:14,397.90000000000003,2383653.7941686246,34176.5986932942,-189.07,136146.51917386314,189811.93841495452,22.557000000000002,658979.7345778515,3.5
2021-01-10 23:29:15,401.3,2383653.9498075624,34176.5986932942,-189.04,136146.51917386314,189812.0122762561,22.552,658979.7433881393,3.5
2021-01-10 23:29:18,394.1,2383654.253363143,34176.5986932942,-189.14000000000001,136146.51917386314,189812.15796474006,22.564,658979.7607679972,3.5
2021-01-10 23:29:20,395.5,2383654.474771889,34176.5986932942,-189.22,136146.51917386314,189812.26391199682,22.548000000000002,658979.7733991033,3.5
2021-01-10 23:29:22,395.5,2383654.672319647,34176.5986932942,-189.20000000000002,136146.51917386314,189812.35838567335,22.538,658979.7846540895,3.5
2021-01-10 23:29:23,395.70000000000005,2383654.840703813,34176.5986932942,-189.13,136146.51917386314,189812.4389225837,22.534,658979.7942469046,3.5
2021-01-10 23:29:26,393.1,2383655.112390716,34176.5986932942,-189.20000000000002,136146.51917386314,189812.56912289056,22.511,658979.8097450596,3.5
2021-01-10 23:29:28,393.20000000000005,2383655.315189076,34176.5986932942,-189.17000000000002,136146.51917386314,189812.666716559,22.526,658979.8213651216,3.5
2021-01-10 23:29:30,394.1,2383655.5691583557,34176.5986932942,-189.16,136146.51917386314,189812.78871095477,22.517,658979.8358859571,3.5
2021-01-10 23:29:31,394.20000000000005,2383655.7034909567,34176.5986932942,-189.09,136146.51917386314,189812.85318108174,22.513,658979.8435593921,3.5
2021-01-10 23:29:34,392.70000000000005,2383655.9849107363,34176.5986932942,-189.03,136146.51917386314,189812.98838648523,22.467,658979.8596321482,3.5
2021-01-10 23:29:36,389.6,2383656.1971519506,34176.5986932942,-188.97,136146.51917386314,189813.09082243548,22.487000000000002,658979.8718111606,3.5
2021-01-10 23:29:38,388.20000000000005,2383656.438681082,34176.5986932942,-188.92000000000002,136146.51917386314,189813.20840821942,22.497,658979.8858137967,3.5
2021-01-10 23:29:40,388.8,2383656.646328106,34176.5986932942,-188.99,136146.51917386314,189813.30939947008,22.459,658979.8978241977,3.5
2021-01-10 23:29:42,388.1,2383656.8730448578,34176.5986932942,-188.98,136146.51917386314,189813.41977463462,22.442,658979.9109336204,3.5
2021-01-10 23:29:44,387.5,2383657.0427461583,34176.5986932942,-188.97,136146.51917386314,189813.5024449839,22.445,658979.9207534791,3.5
2021-01-10 23:29:46,387.0,2383657.2853174177,34176.5986932942,-188.92000000000002,136146.51917386314,189813.6207001459,22.439,658979.9348021812,3.5
2021-01-10 23:29:48,387.6,2383657.5190992896,34176.5986932942,-188.83,136146.51917386314,189813.73462336438,22.429000000000002,658979.9483319732,3.5
2021-01-10 23:29:50,385.20000000000005,2383657.7331522736,34176.5986932942,-187.32,136146.51917386314,189813.8388908995,22.41,658979.9607833453,3.5
2021-01-10 23:29:52,388.20000000000005,2383657.9056289396,34176.5986932942,-187.37,136146.51917386314,189813.92247391702,22.395,658979.970775384,3.5
2021-01-10 23:29:54,387.0,2383658.1319596064,34176.5986932942,-187.42000000000002,136146.51917386314,189814.0317465608,22.398,658979.9838365173,3.5
2021-01-10 23:29:55,389.0,2383658.2955624503,34176.5986932942,-187.38,136146.51917386314,189814.1109144302,22.409,658979.9933025658,3.5
2021-01-10 23:29:58,389.90000000000003,2383658.5959672984,34176.5986932942,-187.33,136146.51917386314,189814.25527119427,22.398,658980.01056447,3.5
2021-01-10 23:30:00,390.8,2383658.7671425636,34176.608432436406,-187.35,136146.52665797572,189814.24988219645,22.372,658980.025209455,3.5
2021-01-10 23:30:03,296.39,2383659.020772759,34176.608432436406,-31.970000000000002,136146.52665797572,189814.28968176254,22.374,658980.0438547379,3.5
2021-01-10 23:30:05,220.97,2383659.1308219326,34176.608432436406,-15.881,136146.52665797572,189814.29759811648,22.392,658980.0550142518,3.5
2021-01-10 23:30:07,222.39000000000001,2383659.2557607875,34176.608432436406,-15.873000000000001,136146.52665797572,189814.30654669064,22.392,658980.0676328904,3.5
2021-01-10 23:30:08,222.17000000000002,2383659.349380854,34176.608432436406,-15.923,136146.52665797572,189814.3132349566,22.403,658980.0770660188,3.5
2021-01-10 23:30:10,,,,,,,,,
2021-01-10 23:30:11,-19.759,2383659.439567578,34176.614410066555,220.94,136146.5935012841,189814.31972980924,22.378,658980.0929701214,3.5
2021-01-10 23:30:13,3.355,2383659.440378095,34176.620476410695,240.47,136146.71942817117,189814.31972980924,22.418,658980.1052687144,3.5
2021-01-10 23:30:15,-35.24,2383659.440378455,34176.641341963026,240.53,136146.86163874684,189814.31972980924,22.444,658980.1185446084,3.5
2021-01-10 23:30:16,-34.97,2383659.440378455,34176.65308704213,240.56,136146.9419060579,189814.31972980924,22.446,658980.1260351579,3.5
2021-01-10 23:30:19,-35.5,2383659.440378455,34176.679249802735,240.48000000000002,136147.11887048083,189814.31972980924,22.428,658980.1425357707,3.5
2021-01-10 23:30:20,-36.01,2383659.440378455,34176.692916641376,240.45000000000002,136147.21122554067,189814.31972980924,22.429000000000002,658980.151149693,3.5
2021-01-10 23:30:23,-24.969,2383659.440378455,34176.71304118552,237.20000000000002,136147.3935730178,189814.31972980924,22.433,658980.1683869725,3.5
2021-01-10 23:30:25,-28.064,2383659.440378455,34176.726914963976,232.49,136147.50999250537,189814.31972980924,22.433,658980.1796200825,3.5
2021-01-10 23:30:27,-27.016000000000002,2383659.440378455,34176.74362892869,232.53,136147.65192461567,189814.31972980924,22.406,658980.1932985438,3.5
2021-01-10 23:30:29,-28.471,2383659.440378455,34176.7550741941,232.51,136147.74868804775,189814.31972980924,22.405,658980.20262361,3.5
2021-01-10 23:30:30,,,,,,,,,
2021-01-10 23:30:31,-28.875,2383659.440378455,34176.77492192237,232.14000000000001,136147.90977202047,189814.31972980924,22.400000000000002,658980.2181541196,3.5
2021-01-10 23:30:33,-27.949,2383659.440378455,34176.79051162306,231.58,136148.03882221275,189814.31972980924,22.404,658980.2306377032,3.5
2021-01-10 23:30:35,-27.57,2383659.440378455,34176.80574642622,231.44,136148.1665405957,189814.31972980924,22.406,658980.2430014015,3.5
2021-01-10 23:30:37,-27.914,2383659.440378455,34176.81781761024,231.46,136148.26648527436,189814.31972980924,22.379,658980.2526685749,3.5
2021-01-10 23:30:38,-27.882,2383659.440378455,34176.83081020199,231.41,136148.3743393391,189814.31972980924,22.383,658980.2630987332,3.5
2021-01-10 23:30:40,-30.96,2383659.440378455,34176.84745859248,231.47,136148.51016793182,189814.31972980924,22.391000000000002,658980.2762408437,3.5
2021-01-10 23:30:42,-26.843,2383659.440378455,34176.862595697574,228.47,136148.64039238583,189814.31972980924,22.396,658980.2888699194,3.5
2021-01-10 23:30:45,-26.143,2383659.440378455,34176.88203791418,228.45000000000002,136148.8075506255,189814.31972980924,22.398,658980.3052583699,3.5
2021-01-10 23:30:47,-27.514,2383659.440378455,34176.89566190158,228.39000000000001,136148.92241120772,189814.31972980924,22.377,658980.3165128734,3.5
2021-01-10 23:30:48,-27.104,2383659.440378455,34176.90619560888,228.43,136149.01117487426,189814.31972980924,22.371000000000002,658980.3252071305,3.5
2021-01-10 23:30:50,,,,,,,,,
2021-01-10 23:30:51,-26.412,2383659.440378455,34176.92516334909,228.04,136149.17725361604,189814.31972980924,22.388,658980.3414893023,3.5
2021-01-10 23:30:53,-25.442,2383659.440378455,34176.940546213424,227.61,136149.31487206533,189814.31972980924,22.389,658980.355024717,3.5
2021-01-10 23:30:55,-24.897000000000002,2383659.440378455,34176.95437791769,227.55,136149.44128850749,189814.31972980924,22.384,658980.3674607372,3.5
2021-01-10 23:30:57,-23.551000000000002,2383659.440378455,34176.96746079322,226.77,136149.56727794843,189814.31972980924,22.375,658980.3798931482,3.5
2021-01-10 23:30:59,-18.792,2383659.440378455,34176.97908105033,226.78,136149.6932872586,189814.31972980924,22.374,658980.392325414,3.5
2021-01-10 23:31:00,,,,,,,,,
2021-01-10 23:31:01,-18.817,2383659.440378455,34176.98707192702,226.85,136149.78970267787,189814.31972980924,22.378,658980.4018367531,3.5
2021-01-10 23:31:03,-20.209,2383659.440378455,34177.00093511571,227.64000000000001,136149.94586383773,189814.31972980924,22.389,658980.4171967637,3.5
2021-01-10 23:31:05,-20.307000000000002,2383659.440378455,34177.01231078534,227.32,136150.07160558237,189814.31972980924,22.372,658980.4295708215,3.5
2021-01-10 23:31:07,-20.063,2383659.440378455,34177.02326959812,226.83,136150.19395061972,189814.31972980924,22.363,658980.4416285662,3.5
2021-01-10 23:31:08,-19.855,2383659.440378455,34177.030680908625,226.65,136150.27860603994,189814.31972980924,22.366,658980.4499771483,3.5
2021-01-10 23:31:10,,,,,,,,,
2021-01-10 23:31:11,-19.326,2383659.440378455,34177.04451021451,227.95000000000002,136150.44345267175,189814.31972980924,22.392,658980.4662319014,3.5
2021-01-10 23:31:13,-23.911,2383659.440378455,34177.0571152905,,,,22.388,658980.4793589263,3.5
2021-01-10 23:31:15,-21.898,2383659.440378455,34177.06928089568,230.3,136150.70505202224,189814.31972980924,22.376,658980.491789568,3.5
2021-01-10 23:31:17,-21.375,2383659.440378455,34177.08027552785,230.23000000000002,136150.81723441207,189814.31972980924,22.378,658980.5026912795,3.5
2021-01-10 23:31:19,-23.136,2383659.440378455,34177.092789498834,230.28,136150.9494302273,189814.31972980924,22.381,658980.5155416665,3.5
2021-01-10 23:31:20,-23.398,2383659.440378455,34177.10176285776,230.11,136151.03857936471,189814.31972980924,22.378,658980.5242059296,3.5
2021-01-10 23:31:23,-24.303,2383659.440378455,34177.12056677157,229.94,136151.21649238208,189814.31972980924,22.386,658980.5415275744,3.5
2021-01-10 23:31:25,-24.699,2383659.440378455,34177.13220856148,229.5,136151.32522137303,189814.31972980924,22.38,658980.552128183,3.5
2021-01-10 23:31:27,-21.939,2383659.440378455,34177.14657805199,229.41,136151.4714634305,189814.31972980924,22.384,658980.5663955782,3.5
2021-01-10 23:31:29,,,,229.34,136151.598870701,189814.31972980924,22.402,658980.578838766,3.5
2021-01-10 23:31:30,,,,,,,,,
2021-01-10 23:31:31,-20.145,2383659.440378455,34177.17041905761,229.02,136151.72611389062,189814.31972980924,22.411,658980.5912893674,3.5
2021-01-10 23:31:33,-17.537,2383659.440378455,34177.18016209601,227.85,136151.8526991888,189814.31972980924,22.387,658980.6037299457,3.5
2021-01-10 23:31:35,-17.081,2383659.440378455,34177.18965152442,227.74,136151.979221124,189814.31972980924,22.393,658980.6161698981,3.5
2021-01-10 23:31:37,-17.214,2383659.440378455,34177.19732512417,227.64000000000001,136152.07986578238,189814.31972980924,22.41,658980.6260760251,3.5
2021-01-10 23:31:38,-15.335,2383659.440378455,34177.20441716813,227.53,136152.18513152693,189814.31972980924,22.415,658980.6364419865,3.5
2021-01-10 23:31:40,-11.997,2383659.440378455,34177.212563113215,227.41,136152.30895537828,189814.31972980924,22.422,658980.6486449437,3.5
2021-01-10 23:31:43,-14.485,2383659.440378455,34177.22146741566,231.32,136152.44922201216,189814.31972980924,22.426000000000002,658980.6624313794,3.5
2021-01-10 23:31:44,-14.041,2383659.440378455,34177.229217747175,231.49,136152.5737299691,189814.31972980924,22.428,658980.6745006916,3.5
2021-01-10 23:31:47,-16.407,2383659.440378455,34177.24057753763,231.99,136152.73575068335,189814.31972980924,22.448,658980.6901799188,3.5
2021-01-10 23:31:48,-17.032,2383659.440378455,34177.24680210683,232.13,136152.82318822265,189814.31972980924,22.453,658980.6986416063,3.5
2021-01-10 23:31:50,,,,,,,,,
2021-01-10 23:31:51,-16.919,2383659.440378455,34177.258374769255,235.16,136152.98956313398,189814.31972980924,22.449,658980.7146417722,3.5
2021-01-10 23:31:53,-22.479,2383659.440378455,34177.272087397556,237.68,136153.13455908652,189814.31972980924,22.447,658980.7283344863,3.5
2021-01-10 23:31:55,-22.145,2383659.440378455,34177.28442761654,237.74,136153.2666369359,189814.31972980924,22.45,658980.7408063966,3.5
2021-01-10 23:31:57,-18.859,2383659.440378455,34177.29503470996,238.27,136153.39901017878,189814.31972980924,22.472,658980.7532902301,3.5
2021-01-10 23:31:59,-18.109,2383659.440378455,34177.305265103205,238.42000000000002,136153.53146249807,189814.31972980924,22.478,658980.7657763532,3.5
2021-01-10 23:32:00,,,,,,,,,
2021-01-10 23:32:01,-20.498,2383659.440378455,34177.31589260739,238.79,136153.66062897004,189814.31972980924,22.468,658980.7779330063,3.5
2021-01-10 23:32:03,-19.094,2383659.440378455,34177.32677936917,238.79,136153.79677682475,189814.31972980924,22.475,658980.790745999,3.5
2021-01-10 23:32:05,-24.043,2383659.440378455,34177.339850166696,238.76,136153.93041433798,189814.31972980924,22.48,658980.8033278534,3.5
2021-01-10 23:32:07,-23.585,2383659.440378455,34177.351559395385,238.73000000000002,136154.04693128684,189814.31972980924,22.486,658980.8143015234,3.5
2021-01-10 23:32:08,-26.111,2383659.440378455,34177.361337218834,238.74,136154.1442081482,189814.31972980924,22.484,658980.8234631622,3.5
2021-01-10 23:32:10,,,,,,,,,
2021-01-10 23:32:11,-27.514,2383659.440378455,34177.379620807114,238.69,136154.30880362424,189814.31972980924,22.481,658980.8389604667,3.5
2021-01-10 23:32:13,-27.2,2383659.440378455,34177.3969509334,,,,22.483,658980.8531930716,3.5
2021-01-10 23:32:14,-22.374,2383659.440378455,34177.40610590299,238.73000000000002,136154.5432824448,189814.31972980924,22.497,658980.8610503837,3.5
2021-01-10 23:32:17,-25.165,2383659.440378455,34177.425253509886,238.71,136154.72187430938,189814.31972980924,22.506,658980.8778840062,3.5
2021-01-10 23:32:18,-24.428,2383659.440378455,34177.43431409453,238.77,136154.80831888254,189814.31972980924,22.512,658980.8860359343,3.5
2021-01-10 23:32:20,,,,,,,,,
2021-01-10 23:32:21,-22.239,2383659.440378455,34177.45146823858,237.85,136154.98014679892,189814.31972980924,22.498,658980.9022449721,3.5
2021-01-10 23:32:30,,,,,,,,,
2021-01-10 23:32:31,-24.715,2383659.440378455,34177.51918750622,235.91,136155.63582681725,189814.31972980924,22.505,658980.9646917242,3.5
2021-01-10 23:32:33,-25.473,2383659.440378455,34177.53449551729,235.89000000000001,136155.77758645502,189814.31972980924,22.514,658980.9782196988,3.5
2021-01-10 23:32:35,-22.224,2383659.440378455,34177.54643984411,235.85,136155.90350090736,189814.31972980924,22.515,658980.990239829,3.5
2021-01-10 23:32:37,-20.912,2383659.440378455,34177.55738151541,235.85,136156.02831299958,189814.31972980924,22.504,658981.0021507804,3.5
2021-01-10 23:32:38,-22.711000000000002,2383659.440378455,34177.56671274998,235.83,136156.13130126277,189814.31972980924,22.503,658981.0119773297,3.5
2021-01-10 23:32:40,,,,,,,,,
2021-01-10 23:32:41,-25.317,2383659.440378455,34177.58279543396,236.24,136156.29188571952,189814.31972980924,22.487000000000002,658981.0272854968,3.5
2021-01-10 23:32:43,-28.560000000000002,2383659.440378455,34177.59732496176,236.93,136156.4122046261,189814.31972980924,22.485,658981.0387248686,3.5
2021-01-10 23:32:45,-29.869,2383659.440378455,34177.61577482957,236.98000000000002,136156.55525467364,189814.31972980924,22.503,658981.0523098521,3.5
2021-01-10 23:32:47,-31.59,2383659.440378455,34177.63053566448,236.93,136156.67218614108,189814.31972980924,22.487000000000002,658981.0634116702,3.5
2021-01-10 23:32:48,-32.13,2383659.440378455,34177.64546128802,236.93,136156.7837641153,189814.31972980924,22.48,658981.0739982107,3.5
2021-01-10 23:32:50,-32.6,2383659.440378455,34177.662748877876,236.93,136156.91099493153,189814.31972980924,22.48,658981.0860699335,3.5
2021-01-10 23:32:53,-25.865000000000002,2383659.440378455,34177.682441597695,229.97,136157.08608162496,189814.31972980924,22.47,658981.1031785267,3.5
2021-01-10 23:32:55,-26.506,2383659.440378455,34177.69674137045,229.97,136157.2105192018,189814.31972980924,22.455000000000002,658981.1153300551,3.5
2021-01-10 23:32:57,-24.173000000000002,2383659.440378455,34177.710845147245,229.94,136157.34158589962,189814.31972980924,22.449,658981.1281287642,3.5
2021-01-10 23:32:59,-25.773,2383659.440378455,34177.72430631662,230.0,136157.46459417944,189814.31972980924,22.424,658981.1401277867,3.5
2021-01-10 23:33:00,,,,,,,,,
2021-01-10 23:33:01,-24.283,2383659.440378455,34177.73798291137,229.37,136157.59348025723,189814.31972980924,22.427,658981.1527116029,3.5
2021-01-10 23:33:03,-24.59,2383659.440378455,34177.752017784944,227.93,136157.72357384578,189814.31972980924,22.426000000000002,658981.1655103733,3.5
2021-01-10 23:33:05,-25.051000000000002,2383659.440378455,34177.76563497527,227.94,136157.848056659,189814.31972980924,22.424,658981.177757069,3.5
2021-01-10 23:33:07,-23.897000000000002,2383659.440378455,34177.775990394155,227.92000000000002,136157.94840859825,189814.31972980924,22.396,658981.1876193865,3.5
